-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.40,3.68,3.93,4.04,5.53,5.55,6.15,5.56,2.81,2.90,2.51,2.61,1.56,1.26,1.00,1.33,1.22,1.40,1.66,1.73,2.16,2.06,2.42,2.79,3.91,4.01,1.57,2.13,2.99,2.09,2.73
-1.00,-1.00,-1.00,-1.00,-1.00,2.62,2.35,2.58,2.86,4.86,7.96,8.53,8.15,6.82,3.45,3.27,2.74,2.12,1.61,1.65,0.82,1.13,1.29,1.26,1.75,1.77,1.63,2.20,2.33,3.34,2.94,3.85,3.29,1.59,2.67,2.26,2.82
-1.00,-1.00,-1.00,-1.00,-1.00,2.50,2.06,2.09,2.23,3.96,7.29,7.89,7.28,6.34,4.87,3.25,2.54,1.43,1.85,1.44,0.81,1.30,1.22,1.23,1.94,1.87,1.65,1.72,2.49,2.44,2.63,2.75,2.24,2.79,2.56,2.65,1.84
7.83,6.41,5.01,2.69,2.28,1.77,1.66,1.79,1.96,3.35,6.43,8.81,7.37,6.69,4.87,3.21,2.73,1.90,1.23,1.04,0.97,0.98,1.17,1.10,1.80,1.57,1.76,1.80,2.52,2.04,2.66,2.56,2.11,2.97,4.23,4.01,1.88
8.25,8.53,8.33,6.30,3.66,2.40,1.81,1.44,1.97,2.35,4.13,8.70,10.17,7.83,5.10,3.29,2.59,1.76,1.37,1.12,1.11,1.07,1.08,1.27,1.37,1.37,1.86,1.82,1.81,1.92,2.55,2.17,2.37,2.85,2.97,3.15,3.34
8.24,9.11,10.51,10.83,7.15,4.59,3.58,2.21,2.33,2.66,3.72,6.27,9.18,6.82,5.37,2.27,2.84,1.29,1.07,1.12,1.18,1.12,1.14,1.23,1.40,1.49,1.45,1.55,1.56,1.38,2.06,1.94,3.56,3.35,3.15,3.26,2.37
8.51,8.33,9.00,10.38,10.19,6.72,4.73,3.34,2.90,2.62,4.04,6.23,8.21,6.86,4.21,2.41,2.04,1.12,0.97,0.98,0.96,0.92,1.08,1.21,1.40,1.73,1.40,1.76,1.65,1.58,2.26,2.27,2.83,3.13,3.17,3.03,2.69
-1.00,7.40,7.93,8.22,8.35,6.16,4.54,3.47,2.99,2.85,3.16,5.73,5.07,4.18,2.40,1.78,2.14,1.53,0.59,0.83,0.77,1.01,1.10,1.24,1.37,1.64,1.71,1.89,2.07,2.08,1.78,2.49,2.58,3.14,3.02,3.02,3.11
-1.00,6.41,6.10,6.01,5.97,6.24,4.32,3.41,3.08,3.13,4.16,5.43,3.69,3.37,3.05,1.68,0.52,0.96,0.49,0.77,0.78,0.94,1.09,1.13,1.28,1.25,1.65,1.89,1.72,1.96,2.13,2.27,2.90,2.68,3.24,3.05,3.22
-1.00,6.31,5.19,6.20,5.67,4.36,3.34,3.77,4.23,4.50,4.75,7.14,4.38,3.71,1.74,1.04,0.75,0.70,0.71,0.75,0.78,0.90,1.07,0.95,1.15,1.37,1.51,1.52,1.62,1.85,1.88,2.12,2.22,2.56,2.53,2.75,3.15
-1.00,-1.00,4.86,7.39,7.53,5.19,3.69,3.42,4.71,5.32,4.76,4.64,4.63,2.34,2.22,0.71,0.77,0.89,0.89,0.88,0.86,0.88,0.89,1.07,1.10,1.15,1.21,1.35,1.50,1.45,1.56,1.51,2.17,2.29,2.85,3.55,3.84
-1.00,-1.00,5.11,6.35,6.30,6.09,4.14,4.26,5.85,7.43,6.15,5.66,5.49,1.97,2.14,1.46,0.79,0.67,0.71,0.90,0.96,0.71,0.68,0.99,1.29,1.39,1.88,2.63,1.95,1.12,1.19,1.82,1.81,1.46,2.26,2.96,3.36
-1.00,-1.00,5.86,7.87,7.40,4.56,3.81,4.48,6.63,8.08,6.89,6.83,4.02,2.22,2.15,2.36,1.94,1.26,1.08,0.96,0.91,0.88,0.88,1.14,1.15,1.81,3.64,2.81,1.73,1.31,1.23,1.74,1.84,1.52,1.64,3.05,3.49
-1.00,-1.00,7.29,10.10,8.50,3.94,3.96,2.95,4.46,7.66,7.00,5.38,2.26,1.86,1.32,1.23,1.13,1.04,0.92,0.91,0.75,0.74,1.07,1.19,1.54,2.45,3.26,1.81,1.76,1.72,1.64,1.24,1.40,1.57,2.73,2.68,2.61
-1.00,-1.00,6.87,8.43,7.93,3.82,2.57,2.57,3.27,4.98,7.48,6.26,2.60,1.15,1.15,1.03,0.94,0.96,0.86,0.85,0.80,0.80,0.86,1.14,2.21,2.32,1.79,1.91,1.57,1.28,1.39,1.79,1.80,2.00,2.79,2.90,2.26
-1.00,-1.00,7.40,8.53,6.37,3.38,2.88,2.97,3.67,4.83,6.33,5.20,3.26,1.11,0.95,1.18,1.05,1.15,0.99,0.72,0.76,1.63,1.55,1.87,1.79,1.66,1.35,2.17,3.62,2.73,2.09,1.93,2.97,2.25,3.31,2.73,2.03
-1.00,-1.00,7.04,7.74,4.82,2.93,2.96,3.22,4.99,6.84,5.24,3.78,1.62,1.21,0.86,1.17,1.08,1.16,1.16,1.19,1.32,1.34,1.35,1.70,1.91,2.18,1.08,1.19,2.53,3.14,2.50,1.64,3.05,2.07,3.39,2.20,2.35
-1.00,-1.00,5.89,6.82,5.92,3.02,3.22,4.23,6.32,7.06,5.20,4.86,1.50,0.79,0.69,1.08,0.99,1.02,1.02,1.05,0.94,1.19,1.43,1.78,1.82,1.94,1.39,0.82,0.82,1.34,1.61,2.63,1.71,2.33,1.88,2.70,3.09
-1.00,-1.00,5.78,6.74,5.53,2.74,2.96,3.90,6.81,6.39,5.14,4.24,1.18,0.78,0.95,1.14,1.80,1.67,1.74,1.51,1.01,1.29,1.57,1.49,1.88,1.30,1.17,1.14,1.07,1.18,2.26,1.76,1.63,2.09,1.66,2.59,3.21
-1.00,6.27,6.77,6.15,4.68,2.95,3.84,5.56,6.77,6.22,5.55,4.46,0.76,0.63,0.71,0.95,1.38,1.94,1.45,1.68,1.27,1.53,1.51,1.85,2.47,2.06,1.28,0.89,0.97,1.07,1.13,1.32,1.78,1.81,1.80,2.38,2.62
-1.00,6.18,6.48,6.92,4.45,2.98,2.95,5.20,6.59,7.01,6.03,5.42,2.16,0.92,0.72,0.90,1.10,1.29,1.22,1.46,2.07,1.60,1.52,1.82,1.90,1.53,1.08,0.79,0.84,0.90,0.86,1.05,1.48,1.58,2.09,2.36,2.21
-1.00,6.21,6.38,6.43,4.46,3.52,3.47,3.92,5.27,5.19,4.76,1.99,1.10,1.90,0.77,0.75,0.78,1.11,0.92,1.23,1.38,1.16,1.41,1.60,1.05,0.90,0.99,0.94,0.93,1.03,0.86,1.03,1.26,1.27,2.03,1.76,1.72
-1.00,5.16,6.98,5.66,3.56,3.15,5.36,4.99,4.69,4.91,3.89,1.93,1.14,1.21,0.80,0.87,0.89,0.94,0.87,0.73,0.55,0.79,0.95,1.08,1.07,0.95,0.86,1.05,1.02,1.03,1.10,0.81,0.99,0.98,1.36,1.38,2.10
4.94,4.24,6.11,5.79,2.87,2.66,5.09,5.03,4.28,4.81,4.08,2.00,1.98,1.05,0.78,0.65,0.70,0.88,0.83,0.77,0.80,0.67,0.99,1.25,0.85,0.87,1.07,1.08,1.03,1.38,1.24,1.14,0.63,1.18,1.15,0.96,1.49
4.73,4.73,4.90,3.79,2.69,2.74,3.69,3.48,4.43,4.54,2.81,1.74,1.54,2.06,1.19,1.11,1.03,0.82,0.68,0.79,0.89,0.87,0.87,0.70,1.17,1.02,0.92,0.95,1.15,1.05,1.15,2.17,1.18,0.72,0.73,0.82,0.67
7.03,9.85,6.43,3.96,2.98,3.15,3.65,3.63,3.95,4.49,2.34,1.69,1.60,1.69,1.82,1.71,0.80,0.90,0.86,0.93,0.92,0.69,0.84,1.68,2.53,1.02,0.83,0.95,0.89,0.91,1.83,1.81,1.65,1.46,0.78,0.75,0.96
6.05,9.04,7.64,4.61,2.56,2.16,1.92,2.29,3.04,3.32,1.42,1.95,1.38,1.07,1.55,2.29,1.21,1.20,1.00,0.88,0.95,0.70,0.75,1.83,1.26,0.69,0.77,0.78,0.81,0.79,1.18,1.45,2.05,1.52,1.08,0.84,0.88
6.59,8.54,8.63,6.13,3.73,2.19,1.74,1.92,2.77,3.09,2.07,1.21,0.96,1.31,1.27,1.77,1.24,1.37,1.08,0.76,1.02,0.97,0.77,0.97,0.69,0.79,1.33,1.01,1.29,1.05,0.89,0.75,1.00,1.05,0.95,0.83,0.92
-1.00,6.71,8.37,7.52,5.14,4.40,3.03,3.05,1.95,1.58,1.36,0.87,0.76,0.84,1.27,1.92,1.01,2.08,1.32,1.01,1.08,1.08,0.81,1.17,1.06,2.22,1.77,0.76,1.58,1.39,0.90,0.96,0.83,1.03,1.47,1.05,0.94
-1.00,6.31,7.66,9.62,5.89,4.68,2.14,1.90,0.97,2.42,1.22,1.26,1.33,0.90,1.33,1.81,1.37,1.59,1.29,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,7.70,10.71,6.42,6.64,2.98,2.10,2.19,2.37,2.77,3.34,3.13,1.73,1.53,1.11,1.00,2.21,1.21,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,6.64,8.30,9.50,6.51,5.56,4.64,3.96,4.29,4.98,5.47,4.58,3.05,2.28,1.87,2.46,1.37,2.52,1.59,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,5.20,6.11,7.80,6.58,5.00,5.48,5.72,5.52,6.36,7.75,6.03,2.64,2.02,1.99,1.33,1.22,1.81,1.80,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,4.15,4.38,7.91,5.23,4.29,3.88,3.80,5.29,5.84,6.77,6.60,3.42,2.11,1.93,1.29,1.35,1.05,1.24,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
5.69,4.87,5.36,7.02,6.46,4.67,3.61,4.29,4.26,3.29,4.29,5.49,6.51,4.80,2.56,1.62,1.35,0.83,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,6.10,6.21,5.35,6.83,7.26,4.78,4.11,3.05,2.59,3.59,4.87,5.88,3.59,2.66,2.25,1.32,0.71,0.81,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,4.63,6.04,6.02,6.61,6.60,6.08,4.12,2.55,2.71,2.72,5.65,6.19,4.34,2.48,2.80,1.99,1.46,1.04,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,5.48,6.60,7.49,5.18,5.07,3.30,2.19,2.70,2.70,3.60,4.35,5.53,5.92,5.11,2.64,1.39,0.88,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,4.95,5.85,5.64,6.18,4.09,2.30,2.50,3.19,3.13,3.46,5.86,7.29,7.31,4.19,1.72,1.20,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,4.64,4.25,4.69,4.99,4.47,3.27,2.27,2.66,3.37,2.43,4.24,5.66,6.96,4.67,2.51,1.18,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,4.06,5.19,4.88,4.02,3.31,3.13,2.55,2.65,3.22,2.71,2.48,4.37,5.41,5.24,3.14,1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,4.22,4.39,5.48,4.87,4.79,4.62,3.27,2.51,3.08,3.12,3.17,3.93,5.06,5.35,3.66,1.93,1.05,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,4.27,5.43,5.19,3.55,4.03,3.84,2.86,2.48,3.30,3.19,2.68,4.08,5.59,4.87,3.17,2.42,1.12,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.93,3.86,3.70,3.18,2.91,2.49,3.09,3.26,2.35,3.04,4.92,5.21,4.25,3.46,2.03,0.92,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.24,4.53,3.89,2.68,1.87,1.98,2.52,2.82,2.41,2.62,3.15,4.75,4.47,4.15,3.23,2.05,0.51,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.98,2.82,2.10,2.52,1.87,1.42,2.40,2.60,2.13,2.65,3.62,3.90,4.08,4.33,3.07,1.80,1.53,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.98,2.23,1.63,2.51,2.68,1.84,1.98,2.10,2.28,2.14,2.71,3.19,4.02,3.82,3.65,2.48,0.61,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.91,2.74,1.86,1.89,2.86,2.39,1.78,2.09,2.51,1.67,1.34,1.27,1.93,2.19,2.47,3.56,1.40,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,4.00,3.40,2.98,2.33,2.63,1.44,1.65,2.24,2.16,1.35,1.32,2.04,3.25,4.72,4.27,3.49,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.57,2.38,2.56,2.30,2.12,1.56,1.73,1.96,2.04,1.64,1.66,2.64,3.70,4.34,3.59,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.46,2.69,2.33,2.18,2.23,2.16,1.80,1.41,1.80,2.21,1.88,1.58,2.68,3.63,3.44,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.40,5.03,4.17,2.11,1.93,2.67,2.74,1.36,1.64,1.90,2.07,1.86,1.59,3.05,3.63,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.92,5.12,3.04,1.86,2.20,2.46,1.96,1.19,1.87,1.92,2.21,1.04,2.22,3.17,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.97,3.82,3.19,1.99,2.29,1.94,1.29,1.62,1.89,1.63,1.47,2.26,2.86,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.73,2.95,2.80,2.91,2.06,1.70,0.98,1.38,1.62,1.46,2.15,2.26,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.92,2.56,2.52,3.30,2.05,1.42,1.10,1.45,1.50,1.87,2.11,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.11,2.01,2.88,2.86,1.42,1.05,1.09,1.36,1.81,2.66,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.04,1.85,2.25,2.92,2.51,1.93,1.71,1.67,1.54,1.71,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.02,1.92,1.97,2.19,2.24,2.84,2.05,2.52,1.89,2.17,1.32,0.77,0.59,0.87,0.80,1.05,0.92,0.84,0.97,0.42,0.52,0.69
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.12,2.57,1.29,1.33,1.58,1.72,1.80,1.82,2.48,2.19,2.39,2.85,1.94,0.65,0.73,0.55,0.80,0.98
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.60,2.30,1.97,2.18,2.77,3.08,2.61,2.45,1.65,1.23,1.07,1.17,1.18,1.28,2.15,2.86,0.71,1.09,1.11,1.11,1.08
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.54,2.39,-1.00,-1.00,-1.00,-1.00,-1.00,2.65,2.28,1.76,1.54,1.87,1.56,1.34,2.38,0.79,0.64,1.20,1.14,1.41
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,3.30,-1.00,2.29,2.30,2.42,1.53,1.75,1.89,1.54,1.76,1.72,1.26,0.29,1.06,1.41
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,2.48,-1.00,-1.00,-1.00,2.19,2.34,-1.00,-1.00,1.56,1.35,1.94,2.58,1.70,0.35,0.34,0.97,0.87
-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,-1.00,1.45,-1.00,-1.00,-1.00,-1.00,1.31,1.37,1.79,2.60,0.49,0.36,0.86,0.82
